tool	rank	metric	sample	value
MetaPhlAn3	superkingdom	True positives	20	1.0
MetaPhlAn3	superkingdom	False negatives	20	0.0
MetaPhlAn3	superkingdom	False positives	20	0.0
MetaPhlAn3	superkingdom	Completeness	20	1.0
MetaPhlAn3	superkingdom	Purity	20	1.0
MetaPhlAn3	superkingdom	F1 score	20	1.0
MetaPhlAn3	superkingdom	Jaccard index	20	1.0
MetaPhlAn3	superkingdom	Taxon counts	20	1.0
MetaPhlAn3	phylum	True positives	20	4.0
MetaPhlAn3	phylum	False negatives	20	1.0
MetaPhlAn3	phylum	False positives	20	0.0
MetaPhlAn3	phylum	Completeness	20	0.8
MetaPhlAn3	phylum	Purity	20	1.0
MetaPhlAn3	phylum	F1 score	20	0.888888888888889
MetaPhlAn3	phylum	Jaccard index	20	0.8
MetaPhlAn3	phylum	Taxon counts	20	4.0
MetaPhlAn3	class	True positives	20	7.0
MetaPhlAn3	class	False negatives	20	4.0
MetaPhlAn3	class	False positives	20	0.0
MetaPhlAn3	class	Completeness	20	0.6363636363636364
MetaPhlAn3	class	Purity	20	1.0
MetaPhlAn3	class	F1 score	20	0.7777777777777778
MetaPhlAn3	class	Jaccard index	20	0.6363636363636364
MetaPhlAn3	class	Taxon counts	20	7.0
MetaPhlAn3	order	True positives	20	7.0
MetaPhlAn3	order	False negatives	20	5.0
MetaPhlAn3	order	False positives	20	0.0
MetaPhlAn3	order	Completeness	20	0.5833333333333334
MetaPhlAn3	order	Purity	20	1.0
MetaPhlAn3	order	F1 score	20	0.7368421052631579
MetaPhlAn3	order	Jaccard index	20	0.5833333333333334
MetaPhlAn3	order	Taxon counts	20	7.0
MetaPhlAn3	family	True positives	20	15.0
MetaPhlAn3	family	False negatives	20	8.0
MetaPhlAn3	family	False positives	20	2.0
MetaPhlAn3	family	Completeness	20	0.6521739130434783
MetaPhlAn3	family	Purity	20	0.8823529411764706
MetaPhlAn3	family	F1 score	20	0.75
MetaPhlAn3	family	Jaccard index	20	0.6
MetaPhlAn3	family	Taxon counts	20	17.0
MetaPhlAn3	genus	True positives	20	44.0
MetaPhlAn3	genus	False negatives	20	12.0
MetaPhlAn3	genus	False positives	20	6.0
MetaPhlAn3	genus	Completeness	20	0.7857142857142857
MetaPhlAn3	genus	Purity	20	0.88
MetaPhlAn3	genus	F1 score	20	0.830188679245283
MetaPhlAn3	genus	Jaccard index	20	0.7096774193548387
MetaPhlAn3	genus	Taxon counts	20	50.0
MetaPhlAn3	species	True positives	20	96.0
MetaPhlAn3	species	False negatives	20	51.0
MetaPhlAn3	species	False positives	20	11.0
MetaPhlAn3	species	Completeness	20	0.6530612244897959
MetaPhlAn3	species	Purity	20	0.897196261682243
MetaPhlAn3	species	F1 score	20	0.7559055118110235
MetaPhlAn3	species	Jaccard index	20	0.6075949367088608
MetaPhlAn3	species	Taxon counts	20	107.0
MetaPhlAn3	strain	True positives	20	0.0
MetaPhlAn3	strain	False negatives	20	174.0
MetaPhlAn3	strain	False positives	20	0.0
MetaPhlAn3	strain	Completeness	20	0.0
MetaPhlAn3	strain	Purity	20	0.0
MetaPhlAn3	strain	Jaccard index	20	0.0
MetaPhlAn3	strain	Taxon counts	20	0.0
MetaPhlAn3	superkingdom	L1 norm error	20	0.0
MetaPhlAn3	phylum	L1 norm error	20	0.041213600000000045
MetaPhlAn3	class	L1 norm error	20	0.23530420000000002
MetaPhlAn3	order	L1 norm error	20	0.2353042
MetaPhlAn3	family	L1 norm error	20	0.2556905000000001
MetaPhlAn3	genus	L1 norm error	20	0.4188602999999999
MetaPhlAn3	species	L1 norm error	20	1.1924043
MetaPhlAn3	na	Weighted UniFrac error	20	2.519473426395499
MetaPhlAn3	na	Unweighted UniFrac error	20	1325.6165575
MetaPhlAn3	superkingdom	Bray-Curtis distance	21	0.0
MetaPhlAn3	phylum	Bray-Curtis distance	21	0.2957139
MetaPhlAn3	class	Bray-Curtis distance	21	0.30533430000000006
MetaPhlAn3	order	Bray-Curtis distance	21	0.31062330000000005
MetaPhlAn3	family	Bray-Curtis distance	21	0.3155264680362309
MetaPhlAn3	genus	Bray-Curtis distance	21	0.3311444218550226
MetaPhlAn3	species	Bray-Curtis distance	21	0.3664968981720533
MetaPhlAn3	superkingdom	Shannon diversity	21	0.0
MetaPhlAn3	superkingdom	Shannon equitability	21	0.0
MetaPhlAn3	phylum	Shannon diversity	21	0.5687802457103532
MetaPhlAn3	phylum	Shannon equitability	21	0.41028821992096637
MetaPhlAn3	class	Shannon diversity	21	0.7612936113670615
MetaPhlAn3	class	Shannon equitability	21	0.3912275249382141
MetaPhlAn3	order	Shannon diversity	21	0.7631035605060787
MetaPhlAn3	order	Shannon equitability	21	0.36697524080894367
MetaPhlAn3	family	Shannon diversity	21	0.8896804179227271
MetaPhlAn3	family	Shannon equitability	21	0.30780830026179923
MetaPhlAn3	genus	Shannon diversity	21	0.9620384006849698
MetaPhlAn3	genus	Shannon equitability	21	0.2542257375428744
MetaPhlAn3	species	Shannon diversity	21	2.6129941092252755
MetaPhlAn3	species	Shannon equitability	21	0.5897319225447124
MetaPhlAn3	superkingdom	True positives	21	1.0
MetaPhlAn3	superkingdom	False negatives	21	0.0
MetaPhlAn3	superkingdom	False positives	21	0.0
MetaPhlAn3	superkingdom	Completeness	21	1.0
MetaPhlAn3	superkingdom	Purity	21	1.0
MetaPhlAn3	superkingdom	F1 score	21	1.0
MetaPhlAn3	superkingdom	Jaccard index	21	1.0
MetaPhlAn3	superkingdom	Taxon counts	21	1.0
MetaPhlAn3	phylum	True positives	21	4.0
MetaPhlAn3	phylum	False negatives	21	0.0
MetaPhlAn3	phylum	False positives	21	0.0
MetaPhlAn3	phylum	Completeness	21	1.0
MetaPhlAn3	phylum	Purity	21	1.0
MetaPhlAn3	phylum	F1 score	21	1.0
MetaPhlAn3	phylum	Jaccard index	21	1.0
MetaPhlAn3	phylum	Taxon counts	21	4.0
MetaPhlAn3	class	True positives	21	7.0
MetaPhlAn3	class	False negatives	21	2.0
MetaPhlAn3	class	False positives	21	0.0
MetaPhlAn3	class	Completeness	21	0.7777777777777778
MetaPhlAn3	class	Purity	21	1.0
MetaPhlAn3	class	F1 score	21	0.8750000000000001
MetaPhlAn3	class	Jaccard index	21	0.7777777777777778
MetaPhlAn3	class	Taxon counts	21	7.0
MetaPhlAn3	order	True positives	21	8.0
MetaPhlAn3	order	False negatives	21	2.0
MetaPhlAn3	order	False positives	21	0.0
MetaPhlAn3	order	Completeness	21	0.8
MetaPhlAn3	order	Purity	21	1.0
MetaPhlAn3	order	F1 score	21	0.888888888888889
MetaPhlAn3	order	Jaccard index	21	0.8
MetaPhlAn3	order	Taxon counts	21	8.0
MetaPhlAn3	family	True positives	21	16.0
MetaPhlAn3	family	False negatives	21	5.0
MetaPhlAn3	family	False positives	21	2.0
MetaPhlAn3	family	Completeness	21	0.7619047619047619
MetaPhlAn3	family	Purity	21	0.8888888888888888
MetaPhlAn3	family	F1 score	21	0.8205128205128205
MetaPhlAn3	family	Jaccard index	21	0.6956521739130435
MetaPhlAn3	family	Taxon counts	21	18.0
MetaPhlAn3	genus	True positives	21	38.0
MetaPhlAn3	genus	False negatives	21	12.0
MetaPhlAn3	genus	False positives	21	6.0
MetaPhlAn3	genus	Completeness	21	0.76
MetaPhlAn3	genus	Purity	21	0.8636363636363636
MetaPhlAn3	genus	F1 score	21	0.8085106382978724
MetaPhlAn3	genus	Jaccard index	21	0.6785714285714286
MetaPhlAn3	genus	Taxon counts	21	44.0
MetaPhlAn3	species	True positives	21	75.0
MetaPhlAn3	species	False negatives	21	30.0
MetaPhlAn3	species	False positives	21	9.0
MetaPhlAn3	species	Completeness	21	0.7142857142857143
MetaPhlAn3	species	Purity	21	0.8928571428571429
MetaPhlAn3	species	F1 score	21	0.7936507936507937
MetaPhlAn3	species	Jaccard index	21	0.6578947368421053
MetaPhlAn3	species	Taxon counts	21	84.0
MetaPhlAn3	strain	True positives	21	0.0
MetaPhlAn3	strain	False negatives	21	127.0
MetaPhlAn3	strain	False positives	21	0.0
MetaPhlAn3	strain	Completeness	21	0.0
MetaPhlAn3	strain	Purity	21	0.0
MetaPhlAn3	strain	Jaccard index	21	0.0
MetaPhlAn3	strain	Taxon counts	21	0.0
MetaPhlAn3	superkingdom	L1 norm error	21	0.0
MetaPhlAn3	phylum	L1 norm error	21	0.5914278000000001
MetaPhlAn3	class	L1 norm error	21	0.6106686
MetaPhlAn3	order	L1 norm error	21	0.6212466000000001
MetaPhlAn3	family	L1 norm error	21	0.6309573
MetaPhlAn3	genus	L1 norm error	21	0.6601068999999999
MetaPhlAn3	species	L1 norm error	21	0.7329931
MetaPhlAn3	na	Weighted UniFrac error	21	4.063039548241809
MetaPhlAn3	na	Unweighted UniFrac error	21	850.0281128999999
MetaPhlAn3	superkingdom	Bray-Curtis distance	22	0.0
MetaPhlAn3	phylum	Bray-Curtis distance	22	0.05571370000000005
MetaPhlAn3	class	Bray-Curtis distance	22	0.06025176987411511
MetaPhlAn3	order	Bray-Curtis distance	22	0.0603451168101858
MetaPhlAn3	family	Bray-Curtis distance	22	0.0771865500477594
MetaPhlAn3	genus	Bray-Curtis distance	22	0.08291088774117795
MetaPhlAn3	species	Bray-Curtis distance	22	0.16149262577610615
MetaPhlAn3	superkingdom	Shannon diversity	22	0.0
MetaPhlAn3	superkingdom	Shannon equitability	22	0.0
MetaPhlAn3	phylum	Shannon diversity	22	0.6396851590578068
MetaPhlAn3	phylum	Shannon equitability	22	0.5822665244654435
MetaPhlAn3	class	Shannon diversity	22	0.8895750310392605
MetaPhlAn3	class	Shannon equitability	22	0.4964812779376669
MetaPhlAn3	order	Shannon diversity	22	0.8908968518627446
MetaPhlAn3	order	Shannon equitability	22	0.4578304153946938
MetaPhlAn3	family	Shannon diversity	22	1.8315428983376443
MetaPhlAn3	family	Shannon equitability	22	0.622034591749681
MetaPhlAn3	genus	Shannon diversity	22	1.8822692413559765
MetaPhlAn3	genus	Shannon equitability	22	0.4676036744039669
MetaPhlAn3	species	Shannon diversity	22	3.1836021790166327
MetaPhlAn3	species	Shannon equitability	22	0.6396971073377533
MetaPhlAn3	superkingdom	True positives	22	1.0
MetaPhlAn3	superkingdom	False negatives	22	0.0
MetaPhlAn3	superkingdom	False positives	22	0.0
MetaPhlAn3	superkingdom	Completeness	22	1.0
MetaPhlAn3	superkingdom	Purity	22	1.0
MetaPhlAn3	superkingdom	F1 score	22	1.0
MetaPhlAn3	superkingdom	Jaccard index	22	1.0
MetaPhlAn3	superkingdom	Taxon counts	22	1.0
MetaPhlAn3	phylum	True positives	22	3.0
MetaPhlAn3	phylum	False negatives	22	1.0
MetaPhlAn3	phylum	False positives	22	0.0
MetaPhlAn3	phylum	Completeness	22	0.75
MetaPhlAn3	phylum	Purity	22	1.0
MetaPhlAn3	phylum	F1 score	22	0.8571428571428571
MetaPhlAn3	phylum	Jaccard index	22	0.75
MetaPhlAn3	phylum	Taxon counts	22	3.0
MetaPhlAn3	class	True positives	22	6.0
MetaPhlAn3	class	False negatives	22	3.0
MetaPhlAn3	class	False positives	22	0.0
MetaPhlAn3	class	Completeness	22	0.6666666666666666
MetaPhlAn3	class	Purity	22	1.0
MetaPhlAn3	class	F1 score	22	0.8
MetaPhlAn3	class	Jaccard index	22	0.6666666666666666
MetaPhlAn3	class	Taxon counts	22	6.0
MetaPhlAn3	order	True positives	22	7.0
MetaPhlAn3	order	False negatives	22	4.0
MetaPhlAn3	order	False positives	22	0.0
MetaPhlAn3	order	Completeness	22	0.6363636363636364
MetaPhlAn3	order	Purity	22	1.0
MetaPhlAn3	order	F1 score	22	0.7777777777777778
MetaPhlAn3	order	Jaccard index	22	0.6363636363636364
MetaPhlAn3	order	Taxon counts	22	7.0
MetaPhlAn3	family	True positives	22	17.0
MetaPhlAn3	family	False negatives	22	5.0
MetaPhlAn3	family	False positives	22	2.0
MetaPhlAn3	family	Completeness	22	0.7727272727272727
MetaPhlAn3	family	Purity	22	0.8947368421052632
MetaPhlAn3	family	F1 score	22	0.8292682926829269
MetaPhlAn3	family	Jaccard index	22	0.7083333333333334
MetaPhlAn3	family	Taxon counts	22	19.0
MetaPhlAn3	genus	True positives	22	51.0
MetaPhlAn3	genus	False negatives	22	12.0
MetaPhlAn3	genus	False positives	22	5.0
MetaPhlAn3	genus	Completeness	22	0.8095238095238095
MetaPhlAn3	genus	Purity	22	0.9107142857142857
MetaPhlAn3	genus	F1 score	22	0.8571428571428571
MetaPhlAn3	genus	Jaccard index	22	0.75
MetaPhlAn3	genus	Taxon counts	22	56.0
MetaPhlAn3	species	True positives	22	130.0
MetaPhlAn3	species	False negatives	22	76.0
MetaPhlAn3	species	False positives	22	15.0
MetaPhlAn3	species	Completeness	22	0.6310679611650486
MetaPhlAn3	species	Purity	22	0.896551724137931
MetaPhlAn3	species	F1 score	22	0.7407407407407407
MetaPhlAn3	species	Jaccard index	22	0.5882352941176471
MetaPhlAn3	species	Taxon counts	22	145.0
MetaPhlAn3	strain	True positives	22	0.0
MetaPhlAn3	strain	False negatives	22	254.0
MetaPhlAn3	strain	False positives	22	0.0
MetaPhlAn3	strain	Completeness	22	0.0
MetaPhlAn3	strain	Purity	22	0.0
MetaPhlAn3	strain	Jaccard index	22	0.0
MetaPhlAn3	strain	Taxon counts	22	0.0
MetaPhlAn3	superkingdom	L1 norm error	22	0.0
MetaPhlAn3	phylum	L1 norm error	22	0.1114274000000001
MetaPhlAn3	class	L1 norm error	22	0.12050360000000011
MetaPhlAn3	order	L1 norm error	22	0.12069030000000008
MetaPhlAn3	family	L1 norm error	22	0.1558942
MetaPhlAn3	genus	L1 norm error	22	0.1617314
MetaPhlAn3	species	L1 norm error	22	0.3229853
MetaPhlAn3	na	Weighted UniFrac error	22	1.40539285904406
MetaPhlAn3	na	Unweighted UniFrac error	22	1944.0851906999999
MetaPhlAn3	superkingdom	Bray-Curtis distance	23	0.0
MetaPhlAn3	phylum	Bray-Curtis distance	23	0.13145479999999998
MetaPhlAn3	class	Bray-Curtis distance	23	0.1448556427572179
MetaPhlAn3	order	Bray-Curtis distance	23	0.14673456929598686
MetaPhlAn3	family	Bray-Curtis distance	23	0.1479943426002829
MetaPhlAn3	genus	Bray-Curtis distance	23	0.15458086679139954
MetaPhlAn3	species	Bray-Curtis distance	23	0.23113275495490265
MetaPhlAn3	superkingdom	Shannon diversity	23	0.0
MetaPhlAn3	superkingdom	Shannon equitability	23	0.0
MetaPhlAn3	phylum	Shannon diversity	23	0.2608727458641587
MetaPhlAn3	phylum	Shannon equitability	23	0.1620893504798933
MetaPhlAn3	class	Shannon diversity	23	0.38593332713011497
MetaPhlAn3	class	Shannon equitability	23	0.1855946990547983
MetaPhlAn3	order	Shannon diversity	23	0.40916195638073893
MetaPhlAn3	order	Shannon equitability	23	0.1776967798608939
MetaPhlAn3	family	Shannon diversity	23	0.5651396436036235
MetaPhlAn3	family	Shannon equitability	23	0.18864824757292792
MetaPhlAn3	genus	Shannon diversity	23	0.5954698672558926
MetaPhlAn3	genus	Shannon equitability	23	0.161422967235161
MetaPhlAn3	species	Shannon diversity	23	2.3686029500969417
MetaPhlAn3	species	Shannon equitability	23	0.5420828969865407
MetaPhlAn3	superkingdom	True positives	23	1.0
MetaPhlAn3	superkingdom	False negatives	23	0.0
MetaPhlAn3	superkingdom	False positives	23	0.0
MetaPhlAn3	superkingdom	Completeness	23	1.0
MetaPhlAn3	superkingdom	Purity	23	1.0
MetaPhlAn3	superkingdom	F1 score	23	1.0
MetaPhlAn3	superkingdom	Jaccard index	23	1.0
MetaPhlAn3	superkingdom	Taxon counts	23	1.0
MetaPhlAn3	phylum	True positives	23	5.0
MetaPhlAn3	phylum	False negatives	23	0.0
MetaPhlAn3	phylum	False positives	23	0.0
MetaPhlAn3	phylum	Completeness	23	1.0
MetaPhlAn3	phylum	Purity	23	1.0
MetaPhlAn3	phylum	F1 score	23	1.0
MetaPhlAn3	phylum	Jaccard index	23	1.0
MetaPhlAn3	phylum	Taxon counts	23	5.0
MetaPhlAn3	class	True positives	23	8.0
MetaPhlAn3	class	False negatives	23	2.0
MetaPhlAn3	class	False positives	23	0.0
MetaPhlAn3	class	Completeness	23	0.8
MetaPhlAn3	class	Purity	23	1.0
MetaPhlAn3	class	F1 score	23	0.888888888888889
MetaPhlAn3	class	Jaccard index	23	0.8
MetaPhlAn3	class	Taxon counts	23	8.0
MetaPhlAn3	order	True positives	23	10.0
MetaPhlAn3	order	False negatives	23	4.0
MetaPhlAn3	order	False positives	23	0.0
MetaPhlAn3	order	Completeness	23	0.7142857142857143
MetaPhlAn3	order	Purity	23	1.0
MetaPhlAn3	order	F1 score	23	0.8333333333333333
MetaPhlAn3	order	Jaccard index	23	0.7142857142857143
MetaPhlAn3	order	Taxon counts	23	10.0
MetaPhlAn3	family	True positives	23	19.0
MetaPhlAn3	family	False negatives	23	5.0
MetaPhlAn3	family	False positives	23	1.0
MetaPhlAn3	family	Completeness	23	0.7916666666666666
MetaPhlAn3	family	Purity	23	0.95
MetaPhlAn3	family	F1 score	23	0.8636363636363635
MetaPhlAn3	family	Jaccard index	23	0.76
MetaPhlAn3	family	Taxon counts	23	20.0
MetaPhlAn3	genus	True positives	23	35.0
MetaPhlAn3	genus	False negatives	23	10.0
MetaPhlAn3	genus	False positives	23	5.0
MetaPhlAn3	genus	Completeness	23	0.7777777777777778
MetaPhlAn3	genus	Purity	23	0.875
MetaPhlAn3	genus	F1 score	23	0.823529411764706
MetaPhlAn3	genus	Jaccard index	23	0.7
MetaPhlAn3	genus	Taxon counts	23	40.0
MetaPhlAn3	species	True positives	23	71.0
MetaPhlAn3	species	False negatives	23	31.0
MetaPhlAn3	species	False positives	23	8.0
MetaPhlAn3	species	Completeness	23	0.696078431372549
MetaPhlAn3	species	Purity	23	0.8987341772151899
MetaPhlAn3	species	F1 score	23	0.7845303867403314
MetaPhlAn3	species	Jaccard index	23	0.6454545454545455
MetaPhlAn3	species	Taxon counts	23	79.0
MetaPhlAn3	strain	True positives	23	0.0
MetaPhlAn3	strain	False negatives	23	124.0
MetaPhlAn3	strain	False positives	23	0.0
MetaPhlAn3	strain	Completeness	23	0.0
MetaPhlAn3	strain	Purity	23	0.0
MetaPhlAn3	strain	Jaccard index	23	0.0
MetaPhlAn3	strain	Taxon counts	23	0.0
MetaPhlAn3	superkingdom	L1 norm error	23	0.0
MetaPhlAn3	phylum	L1 norm error	23	0.2629096
MetaPhlAn3	class	L1 norm error	23	0.2897113000000001
MetaPhlAn3	order	L1 norm error	23	0.2934693
MetaPhlAn3	family	L1 norm error	23	0.29598870000000016
MetaPhlAn3	genus	L1 norm error	23	0.3074278000000001
MetaPhlAn3	species	L1 norm error	23	0.4622640999999998
MetaPhlAn3	na	Weighted UniFrac error	23	2.146464725545429
MetaPhlAn3	na	Unweighted UniFrac error	23	914.0407283
MetaPhlAn3	superkingdom	Bray-Curtis distance	24	0.0
MetaPhlAn3	phylum	Bray-Curtis distance	24	0.1139983556999178
MetaPhlAn3	class	Bray-Curtis distance	24	0.19604374639430897
MetaPhlAn3	order	Bray-Curtis distance	24	0.16017539690541005
MetaPhlAn3	family	Bray-Curtis distance	24	0.17318665566357055
MetaPhlAn3	genus	Bray-Curtis distance	24	0.22217856689513368
MetaPhlAn3	species	Bray-Curtis distance	24	0.34775909366249247
MetaPhlAn3	superkingdom	Shannon diversity	24	0.0
MetaPhlAn3	superkingdom	Shannon equitability	24	0.0
MetaPhlAn3	phylum	Shannon diversity	24	0.6995731109383394
MetaPhlAn3	phylum	Shannon equitability	24	0.4346692131045372
MetaPhlAn3	class	Shannon diversity	24	1.3087846163036132
MetaPhlAn3	class	Shannon equitability	24	0.629392358510996
MetaPhlAn3	order	Shannon diversity	24	1.0954778774492646
MetaPhlAn3	order	Shannon equitability	24	0.526813500399874
MetaPhlAn3	family	Shannon diversity	24	1.902634164625948
MetaPhlAn3	family	Shannon equitability	24	0.6249368180215038
MetaPhlAn3	genus	Shannon diversity	24	2.188666993035464
MetaPhlAn3	genus	Shannon equitability	24	0.551260975437274
MetaPhlAn3	species	Shannon diversity	24	3.456278989263523
MetaPhlAn3	species	Shannon equitability	24	0.7100676994571715
MetaPhlAn3	superkingdom	True positives	24	1.0
MetaPhlAn3	superkingdom	False negatives	24	0.0
MetaPhlAn3	superkingdom	False positives	24	0.0
MetaPhlAn3	superkingdom	Completeness	24	1.0
MetaPhlAn3	superkingdom	Purity	24	1.0
MetaPhlAn3	superkingdom	F1 score	24	1.0
MetaPhlAn3	superkingdom	Jaccard index	24	1.0
MetaPhlAn3	superkingdom	Taxon counts	24	1.0
MetaPhlAn3	phylum	True positives	24	5.0
MetaPhlAn3	phylum	False negatives	24	0.0
MetaPhlAn3	phylum	False positives	24	0.0
MetaPhlAn3	phylum	Completeness	24	1.0
MetaPhlAn3	phylum	Purity	24	1.0
MetaPhlAn3	phylum	F1 score	24	1.0
MetaPhlAn3	phylum	Jaccard index	24	1.0
MetaPhlAn3	phylum	Taxon counts	24	5.0
MetaPhlAn3	class	True positives	24	7.0
MetaPhlAn3	class	False negatives	24	2.0
MetaPhlAn3	class	False positives	24	1.0
MetaPhlAn3	class	Completeness	24	0.7777777777777778
MetaPhlAn3	class	Purity	24	0.875
MetaPhlAn3	class	F1 score	24	0.823529411764706
MetaPhlAn3	class	Jaccard index	24	0.7
MetaPhlAn3	class	Taxon counts	24	8.0
MetaPhlAn3	order	True positives	24	8.0
MetaPhlAn3	order	False negatives	24	4.0
MetaPhlAn3	order	False positives	24	0.0
MetaPhlAn3	order	Completeness	24	0.6666666666666666
MetaPhlAn3	order	Purity	24	1.0
MetaPhlAn3	order	F1 score	24	0.8
MetaPhlAn3	order	Jaccard index	24	0.6666666666666666
MetaPhlAn3	order	Taxon counts	24	8.0
MetaPhlAn3	family	True positives	24	20.0
MetaPhlAn3	family	False negatives	24	6.0
MetaPhlAn3	family	False positives	24	1.0
MetaPhlAn3	family	Completeness	24	0.7692307692307693
MetaPhlAn3	family	Purity	24	0.9523809523809523
MetaPhlAn3	family	F1 score	24	0.8510638297872339
MetaPhlAn3	family	Jaccard index	24	0.7407407407407407
MetaPhlAn3	family	Taxon counts	24	21.0
MetaPhlAn3	genus	True positives	24	49.0
MetaPhlAn3	genus	False negatives	24	17.0
MetaPhlAn3	genus	False positives	24	4.0
MetaPhlAn3	genus	Completeness	24	0.7424242424242424
MetaPhlAn3	genus	Purity	24	0.9245283018867925
MetaPhlAn3	genus	F1 score	24	0.823529411764706
MetaPhlAn3	genus	Jaccard index	24	0.7
MetaPhlAn3	genus	Taxon counts	24	53.0
MetaPhlAn3	species	True positives	24	120.0
MetaPhlAn3	species	False negatives	24	83.0
MetaPhlAn3	species	False positives	24	10.0
MetaPhlAn3	species	Completeness	24	0.5911330049261084
MetaPhlAn3	species	Purity	24	0.9230769230769231
MetaPhlAn3	species	F1 score	24	0.7207207207207209
MetaPhlAn3	species	Jaccard index	24	0.5633802816901409
MetaPhlAn3	species	Taxon counts	24	130.0
MetaPhlAn3	strain	True positives	24	0.0
MetaPhlAn3	strain	False negatives	24	262.0
MetaPhlAn3	strain	False positives	24	0.0
MetaPhlAn3	strain	Completeness	24	0.0
MetaPhlAn3	strain	Purity	24	0.0
MetaPhlAn3	strain	Jaccard index	24	0.0
MetaPhlAn3	strain	Taxon counts	24	0.0
MetaPhlAn3	superkingdom	L1 norm error	24	0.0
MetaPhlAn3	phylum	L1 norm error	24	0.22799670000000002
MetaPhlAn3	class	L1 norm error	24	0.4095129
MetaPhlAn3	order	L1 norm error	24	0.320298
MetaPhlAn3	family	L1 norm error	24	0.3457302
MetaPhlAn3	genus	L1 norm error	24	0.404323
MetaPhlAn3	species	L1 norm error	24	0.6955201000000005
MetaPhlAn3	na	Weighted UniFrac error	24	2.7630453861334106
MetaPhlAn3	na	Unweighted UniFrac error	24	2152.1783822869243
MetaPhlAn3	superkingdom	Bray-Curtis distance	25	0.0
MetaPhlAn3	phylum	Bray-Curtis distance	25	0.08824535587732205
MetaPhlAn3	class	Bray-Curtis distance	25	0.11638382779698081
MetaPhlAn3	order	Bray-Curtis distance	25	0.11639632778385578
MetaPhlAn3	family	Bray-Curtis distance	25	0.1574145653054321
MetaPhlAn3	genus	Bray-Curtis distance	25	0.14474899643419106
MetaPhlAn3	species	Bray-Curtis distance	25	0.23040123255402212
MetaPhlAn3	superkingdom	Shannon diversity	25	0.0
MetaPhlAn3	superkingdom	Shannon equitability	25	0.0
MetaPhlAn3	phylum	Shannon diversity	25	0.7021014584531122
MetaPhlAn3	phylum	Shannon equitability	25	0.4362401637421725
MetaPhlAn3	class	Shannon diversity	25	1.0316416030706834
MetaPhlAn3	class	Shannon equitability	25	0.4961147415749385
MetaPhlAn3	order	Shannon diversity	25	1.0349884628839698
MetaPhlAn3	order	Shannon equitability	25	0.44948977826403663
MetaPhlAn3	family	Shannon diversity	25	2.054854700439638
MetaPhlAn3	family	Shannon equitability	25	0.674934983227182
MetaPhlAn3	genus	Shannon diversity	25	1.9072766989099192
MetaPhlAn3	genus	Shannon equitability	25	0.47594662353968337
MetaPhlAn3	species	Shannon diversity	25	3.2420436784946265
MetaPhlAn3	species	Shannon equitability	25	0.6609300854552159
MetaPhlAn3	superkingdom	True positives	25	1.0
MetaPhlAn3	superkingdom	False negatives	25	0.0
MetaPhlAn3	superkingdom	False positives	25	0.0
MetaPhlAn3	superkingdom	Completeness	25	1.0
MetaPhlAn3	superkingdom	Purity	25	1.0
MetaPhlAn3	superkingdom	F1 score	25	1.0
MetaPhlAn3	superkingdom	Jaccard index	25	1.0
MetaPhlAn3	superkingdom	Taxon counts	25	1.0
MetaPhlAn3	phylum	True positives	25	5.0
MetaPhlAn3	phylum	False negatives	25	0.0
MetaPhlAn3	phylum	False positives	25	0.0
MetaPhlAn3	phylum	Completeness	25	1.0
MetaPhlAn3	phylum	Purity	25	1.0
MetaPhlAn3	phylum	F1 score	25	1.0
MetaPhlAn3	phylum	Jaccard index	25	1.0
MetaPhlAn3	phylum	Taxon counts	25	5.0
MetaPhlAn3	class	True positives	25	8.0
MetaPhlAn3	class	False negatives	25	2.0
MetaPhlAn3	class	False positives	25	0.0
MetaPhlAn3	class	Completeness	25	0.8
MetaPhlAn3	class	Purity	25	1.0
MetaPhlAn3	class	F1 score	25	0.888888888888889
MetaPhlAn3	class	Jaccard index	25	0.8
MetaPhlAn3	class	Taxon counts	25	8.0
MetaPhlAn3	order	True positives	25	10.0
MetaPhlAn3	order	False negatives	25	4.0
MetaPhlAn3	order	False positives	25	0.0
MetaPhlAn3	order	Completeness	25	0.7142857142857143
MetaPhlAn3	order	Purity	25	1.0
MetaPhlAn3	order	F1 score	25	0.8333333333333333
MetaPhlAn3	order	Jaccard index	25	0.7142857142857143
MetaPhlAn3	order	Taxon counts	25	10.0
MetaPhlAn3	family	True positives	25	19.0
MetaPhlAn3	family	False negatives	25	8.0
MetaPhlAn3	family	False positives	25	2.0
MetaPhlAn3	family	Completeness	25	0.7037037037037037
MetaPhlAn3	family	Purity	25	0.9047619047619048
MetaPhlAn3	family	F1 score	25	0.7916666666666667
MetaPhlAn3	family	Jaccard index	25	0.6551724137931034
MetaPhlAn3	family	Taxon counts	25	21.0
MetaPhlAn3	genus	True positives	25	50.0
MetaPhlAn3	genus	False negatives	25	16.0
MetaPhlAn3	genus	False positives	25	5.0
MetaPhlAn3	genus	Completeness	25	0.7575757575757576
MetaPhlAn3	genus	Purity	25	0.9090909090909091
MetaPhlAn3	genus	F1 score	25	0.8264462809917356
MetaPhlAn3	genus	Jaccard index	25	0.704225352112676
MetaPhlAn3	genus	Taxon counts	25	55.0
MetaPhlAn3	species	True positives	25	125.0
MetaPhlAn3	species	False negatives	25	76.0
MetaPhlAn3	species	False positives	25	10.0
