tool	rank	metric	sample	value
L3K11sh48.newreleased.profile	superkingdom	Shannon diversity	3	0.0
L3K11sh48.newreleased.profile	superkingdom	Shannon equitability	3	0.0
L3K11sh48.newreleased.profile	phylum	Shannon diversity	3	1.2270335502554643
L3K11sh48.newreleased.profile	phylum	Shannon equitability	3	0.590078405985979
L3K11sh48.newreleased.profile	class	Shannon diversity	3	1.561920873596999
L3K11sh48.newreleased.profile	class	Shannon equitability	3	0.6285631992373855
L3K11sh48.newreleased.profile	order	Shannon diversity	3	2.6007927032330884
L3K11sh48.newreleased.profile	order	Shannon equitability	3	0.7805021256322414
L3K11sh48.newreleased.profile	family	Shannon diversity	3	3.239467205539185
L3K11sh48.newreleased.profile	family	Shannon equitability	3	0.8461140310789648
L3K11sh48.newreleased.profile	genus	Shannon diversity	3	3.7982636180243348
L3K11sh48.newreleased.profile	genus	Shannon equitability	3	0.8744092446948178
L3K11sh48.newreleased.profile	species	Shannon diversity	3	4.54979375972673
L3K11sh48.newreleased.profile	species	Shannon equitability	3	0.9129520255286724
L3K11sh48.newreleased.profile	superkingdom	True positives	3	1.0
L3K11sh48.newreleased.profile	superkingdom	False negatives	3	0.0
L3K11sh48.newreleased.profile	superkingdom	False positives	3	0.0
L3K11sh48.newreleased.profile	superkingdom	Completeness	3	1.0
L3K11sh48.newreleased.profile	superkingdom	Purity	3	1.0
L3K11sh48.newreleased.profile	superkingdom	F1 score	3	1.0
L3K11sh48.newreleased.profile	superkingdom	Jaccard index	3	1.0
L3K11sh48.newreleased.profile	superkingdom	Taxon counts	3	1.0
L3K11sh48.newreleased.profile	phylum	True positives	3	8.0
L3K11sh48.newreleased.profile	phylum	False negatives	3	2.0
L3K11sh48.newreleased.profile	phylum	False positives	3	0.0
L3K11sh48.newreleased.profile	phylum	Completeness	3	0.8
L3K11sh48.newreleased.profile	phylum	Purity	3	1.0
L3K11sh48.newreleased.profile	phylum	F1 score	3	0.888888888888889
L3K11sh48.newreleased.profile	phylum	Jaccard index	3	0.8
L3K11sh48.newreleased.profile	phylum	Taxon counts	3	8.0
L3K11sh48.newreleased.profile	class	True positives	3	12.0
L3K11sh48.newreleased.profile	class	False negatives	3	3.0
L3K11sh48.newreleased.profile	class	False positives	3	0.0
L3K11sh48.newreleased.profile	class	Completeness	3	0.8
L3K11sh48.newreleased.profile	class	Purity	3	1.0
L3K11sh48.newreleased.profile	class	F1 score	3	0.888888888888889
L3K11sh48.newreleased.profile	class	Jaccard index	3	0.8
L3K11sh48.newreleased.profile	class	Taxon counts	3	12.0
L3K11sh48.newreleased.profile	order	True positives	3	28.0
L3K11sh48.newreleased.profile	order	False negatives	3	5.0
L3K11sh48.newreleased.profile	order	False positives	3	0.0
L3K11sh48.newreleased.profile	order	Completeness	3	0.8484848484848485
L3K11sh48.newreleased.profile	order	Purity	3	1.0
L3K11sh48.newreleased.profile	order	F1 score	3	0.9180327868852458
L3K11sh48.newreleased.profile	order	Jaccard index	3	0.8484848484848485
L3K11sh48.newreleased.profile	order	Taxon counts	3	28.0
L3K11sh48.newreleased.profile	family	True positives	3	46.0
L3K11sh48.newreleased.profile	family	False negatives	3	8.0
L3K11sh48.newreleased.profile	family	False positives	3	0.0
L3K11sh48.newreleased.profile	family	Completeness	3	0.8518518518518519
L3K11sh48.newreleased.profile	family	Purity	3	1.0
L3K11sh48.newreleased.profile	family	F1 score	3	0.92
L3K11sh48.newreleased.profile	family	Jaccard index	3	0.8518518518518519
L3K11sh48.newreleased.profile	family	Taxon counts	3	46.0
L3K11sh48.newreleased.profile	genus	True positives	3	75.0
L3K11sh48.newreleased.profile	genus	False negatives	3	13.0
L3K11sh48.newreleased.profile	genus	False positives	3	2.0
L3K11sh48.newreleased.profile	genus	Completeness	3	0.8522727272727273
L3K11sh48.newreleased.profile	genus	Purity	3	0.974025974025974
L3K11sh48.newreleased.profile	genus	F1 score	3	0.9090909090909091
L3K11sh48.newreleased.profile	genus	Jaccard index	3	0.8333333333333334
L3K11sh48.newreleased.profile	genus	Taxon counts	3	77.0
L3K11sh48.newreleased.profile	species	True positives	3	129.0
L3K11sh48.newreleased.profile	species	False negatives	3	33.0
L3K11sh48.newreleased.profile	species	False positives	3	17.0
L3K11sh48.newreleased.profile	species	Completeness	3	0.7962962962962963
L3K11sh48.newreleased.profile	species	Purity	3	0.8835616438356164
L3K11sh48.newreleased.profile	species	F1 score	3	0.8376623376623377
L3K11sh48.newreleased.profile	species	Jaccard index	3	0.7206703910614525
L3K11sh48.newreleased.profile	species	Taxon counts	3	146.0
L3K11sh48.newreleased.profile	strain	True positives	3	0.0
L3K11sh48.newreleased.profile	strain	False negatives	3	162.0
L3K11sh48.newreleased.profile	strain	False positives	3	0.0
L3K11sh48.newreleased.profile	strain	Completeness	3	0.0
L3K11sh48.newreleased.profile	strain	Purity	3	0.0
L3K11sh48.newreleased.profile	strain	Jaccard index	3	0.0
L3K11sh48.newreleased.profile	strain	Taxon counts	3	0.0
L3K11sh48.newreleased.profile	superkingdom	L1 norm error	3	0.0
L3K11sh48.newreleased.profile	phylum	L1 norm error	3	0.04033500000000001
L3K11sh48.newreleased.profile	class	L1 norm error	3	0.10657399999999999
L3K11sh48.newreleased.profile	order	L1 norm error	3	0.15638699999999997
L3K11sh48.newreleased.profile	family	L1 norm error	3	0.15187899999999996
L3K11sh48.newreleased.profile	genus	L1 norm error	3	0.24409999999999996
L3K11sh48.newreleased.profile	species	L1 norm error	3	0.3853429999999998
L3K11sh48.newreleased.profile	na	Weighted UniFrac error	3	2.0083480000000002
L3K11sh48.newreleased.profile	na	Unweighted UniFrac error	3	354.00001899999995
L3K11sh48.newreleased.profile	superkingdom	Bray-Curtis distance	4	0.0
L3K11sh48.newreleased.profile	phylum	Bray-Curtis distance	4	0.07476600000000001
L3K11sh48.newreleased.profile	class	Bray-Curtis distance	4	0.08049159138556519
L3K11sh48.newreleased.profile	order	Bray-Curtis distance	4	0.05594228661424294
L3K11sh48.newreleased.profile	family	Bray-Curtis distance	4	0.08060828110728087
L3K11sh48.newreleased.profile	genus	Bray-Curtis distance	4	0.10300831369818317
L3K11sh48.newreleased.profile	species	Bray-Curtis distance	4	0.2748454706050359
L3K11sh48.newreleased.profile	superkingdom	Shannon diversity	4	0.0
L3K11sh48.newreleased.profile	superkingdom	Shannon equitability	4	0.0
L3K11sh48.newreleased.profile	phylum	Shannon diversity	4	1.1910724429433974
L3K11sh48.newreleased.profile	phylum	Shannon equitability	4	0.5727847689246475
L3K11sh48.newreleased.profile	class	Shannon diversity	4	1.8128240298000935
L3K11sh48.newreleased.profile	class	Shannon equitability	4	0.7067679619196061
L3K11sh48.newreleased.profile	order	Shannon diversity	4	2.7454709645167794
L3K11sh48.newreleased.profile	order	Shannon equitability	4	0.8072071851281608
L3K11sh48.newreleased.profile	family	Shannon diversity	4	3.3713262973941953
L3K11sh48.newreleased.profile	family	Shannon equitability	4	0.8662594979092131
L3K11sh48.newreleased.profile	genus	Shannon diversity	4	3.89777575166821
L3K11sh48.newreleased.profile	genus	Shannon equitability	4	0.8946606043052692
L3K11sh48.newreleased.profile	species	Shannon diversity	4	4.46496482670716
L3K11sh48.newreleased.profile	species	Shannon equitability	4	0.8934911270727263
L3K11sh48.newreleased.profile	superkingdom	True positives	4	1.0
L3K11sh48.newreleased.profile	superkingdom	False negatives	4	0.0
L3K11sh48.newreleased.profile	superkingdom	False positives	4	0.0
L3K11sh48.newreleased.profile	superkingdom	Completeness	4	1.0
L3K11sh48.newreleased.profile	superkingdom	Purity	4	1.0
L3K11sh48.newreleased.profile	superkingdom	F1 score	4	1.0
L3K11sh48.newreleased.profile	superkingdom	Jaccard index	4	1.0
L3K11sh48.newreleased.profile	superkingdom	Taxon counts	4	1.0
L3K11sh48.newreleased.profile	phylum	True positives	4	8.0
L3K11sh48.newreleased.profile	phylum	False negatives	4	2.0
L3K11sh48.newreleased.profile	phylum	False positives	4	0.0
L3K11sh48.newreleased.profile	phylum	Completeness	4	0.8
L3K11sh48.newreleased.profile	phylum	Purity	4	1.0
L3K11sh48.newreleased.profile	phylum	F1 score	4	0.888888888888889
L3K11sh48.newreleased.profile	phylum	Jaccard index	4	0.8
L3K11sh48.newreleased.profile	phylum	Taxon counts	4	8.0
L3K11sh48.newreleased.profile	class	True positives	4	12.0
L3K11sh48.newreleased.profile	class	False negatives	4	3.0
L3K11sh48.newreleased.profile	class	False positives	4	1.0
L3K11sh48.newreleased.profile	class	Completeness	4	0.8
L3K11sh48.newreleased.profile	class	Purity	4	0.9230769230769231
L3K11sh48.newreleased.profile	class	F1 score	4	0.8571428571428571
L3K11sh48.newreleased.profile	class	Jaccard index	4	0.75
L3K11sh48.newreleased.profile	class	Taxon counts	4	13.0
L3K11sh48.newreleased.profile	order	True positives	4	30.0
L3K11sh48.newreleased.profile	order	False negatives	4	3.0
L3K11sh48.newreleased.profile	order	False positives	4	0.0
L3K11sh48.newreleased.profile	order	Completeness	4	0.9090909090909091
L3K11sh48.newreleased.profile	order	Purity	4	1.0
L3K11sh48.newreleased.profile	order	F1 score	4	0.9523809523809523
L3K11sh48.newreleased.profile	order	Jaccard index	4	0.9090909090909091
L3K11sh48.newreleased.profile	order	Taxon counts	4	30.0
L3K11sh48.newreleased.profile	family	True positives	4	49.0
L3K11sh48.newreleased.profile	family	False negatives	4	5.0
L3K11sh48.newreleased.profile	family	False positives	4	0.0
L3K11sh48.newreleased.profile	family	Completeness	4	0.9074074074074074
L3K11sh48.newreleased.profile	family	Purity	4	1.0
L3K11sh48.newreleased.profile	family	F1 score	4	0.9514563106796117
L3K11sh48.newreleased.profile	family	Jaccard index	4	0.9074074074074074
L3K11sh48.newreleased.profile	family	Taxon counts	4	49.0
L3K11sh48.newreleased.profile	genus	True positives	4	77.0
L3K11sh48.newreleased.profile	genus	False negatives	4	11.0
L3K11sh48.newreleased.profile	genus	False positives	4	1.0
L3K11sh48.newreleased.profile	genus	Completeness	4	0.875
L3K11sh48.newreleased.profile	genus	Purity	4	0.9871794871794872
L3K11sh48.newreleased.profile	genus	F1 score	4	0.927710843373494
L3K11sh48.newreleased.profile	genus	Jaccard index	4	0.8651685393258427
L3K11sh48.newreleased.profile	genus	Taxon counts	4	78.0
L3K11sh48.newreleased.profile	species	True positives	4	130.0
L3K11sh48.newreleased.profile	species	False negatives	4	32.0
L3K11sh48.newreleased.profile	species	False positives	4	18.0
L3K11sh48.newreleased.profile	species	Completeness	4	0.8024691358024691
L3K11sh48.newreleased.profile	species	Purity	4	0.8783783783783784
L3K11sh48.newreleased.profile	species	F1 score	4	0.8387096774193549
L3K11sh48.newreleased.profile	species	Jaccard index	4	0.7222222222222222
L3K11sh48.newreleased.profile	species	Taxon counts	4	148.0
L3K11sh48.newreleased.profile	strain	True positives	4	0.0
L3K11sh48.newreleased.profile	strain	False negatives	4	162.0
L3K11sh48.newreleased.profile	strain	False positives	4	0.0
L3K11sh48.newreleased.profile	strain	Completeness	4	0.0
L3K11sh48.newreleased.profile	strain	Purity	4	0.0
L3K11sh48.newreleased.profile	strain	Jaccard index	4	0.0
L3K11sh48.newreleased.profile	strain	Taxon counts	4	0.0
L3K11sh48.newreleased.profile	superkingdom	L1 norm error	4	0.0
L3K11sh48.newreleased.profile	phylum	L1 norm error	4	0.149532
L3K11sh48.newreleased.profile	class	L1 norm error	4	0.15979400000000002
L3K11sh48.newreleased.profile	order	L1 norm error	4	0.11121499999999998
L3K11sh48.newreleased.profile	family	L1 norm error	4	0.15779200000000004
L3K11sh48.newreleased.profile	genus	L1 norm error	4	0.2023690000000002
L3K11sh48.newreleased.profile	species	L1 norm error	4	0.5456290000000003
L3K11sh48.newreleased.profile	na	Weighted UniFrac error	4	2.2392429999999957
L3K11sh48.newreleased.profile	na	Unweighted UniFrac error	4	348.00002299999994
L3K11sh48.newreleased.profile	superkingdom	Bray-Curtis distance	1	0.0
L3K11sh48.newreleased.profile	phylum	Bray-Curtis distance	1	0.05219552609776306
L3K11sh48.newreleased.profile	class	Bray-Curtis distance	1	0.06154460125320635
L3K11sh48.newreleased.profile	order	Bray-Curtis distance	1	0.07867701739702966
L3K11sh48.newreleased.profile	family	Bray-Curtis distance	1	0.09018156611733037
L3K11sh48.newreleased.profile	genus	Bray-Curtis distance	1	0.1134015742167411
L3K11sh48.newreleased.profile	species	Bray-Curtis distance	1	0.25347959253295854
L3K11sh48.newreleased.profile	superkingdom	Shannon diversity	1	0.0
L3K11sh48.newreleased.profile	superkingdom	Shannon equitability	1	0.0
L3K11sh48.newreleased.profile	phylum	Shannon diversity	1	1.1104494363868225
L3K11sh48.newreleased.profile	phylum	Shannon equitability	1	0.5340132983444045
L3K11sh48.newreleased.profile	class	Shannon diversity	1	1.3871375939491306
L3K11sh48.newreleased.profile	class	Shannon equitability	1	0.5582252331561325
L3K11sh48.newreleased.profile	order	Shannon diversity	1	2.287140538831727
L3K11sh48.newreleased.profile	order	Shannon equitability	1	0.6863746003127136
L3K11sh48.newreleased.profile	family	Shannon diversity	1	2.9381169568664864
L3K11sh48.newreleased.profile	family	Shannon equitability	1	0.7674045836626985
L3K11sh48.newreleased.profile	genus	Shannon diversity	1	3.461579958930943
L3K11sh48.newreleased.profile	genus	Shannon equitability	1	0.8017578434270844
L3K11sh48.newreleased.profile	species	Shannon diversity	1	3.767372083933771
L3K11sh48.newreleased.profile	species	Shannon equitability	1	0.7569969138235239
L3K11sh48.newreleased.profile	superkingdom	True positives	1	1.0
L3K11sh48.newreleased.profile	superkingdom	False negatives	1	0.0
L3K11sh48.newreleased.profile	superkingdom	False positives	1	0.0
L3K11sh48.newreleased.profile	superkingdom	Completeness	1	1.0
L3K11sh48.newreleased.profile	superkingdom	Purity	1	1.0
L3K11sh48.newreleased.profile	superkingdom	F1 score	1	1.0
L3K11sh48.newreleased.profile	superkingdom	Jaccard index	1	1.0
L3K11sh48.newreleased.profile	superkingdom	Taxon counts	1	1.0
L3K11sh48.newreleased.profile	phylum	True positives	1	8.0
L3K11sh48.newreleased.profile	phylum	False negatives	1	2.0
L3K11sh48.newreleased.profile	phylum	False positives	1	0.0
L3K11sh48.newreleased.profile	phylum	Completeness	1	0.8
L3K11sh48.newreleased.profile	phylum	Purity	1	1.0
L3K11sh48.newreleased.profile	phylum	F1 score	1	0.888888888888889
L3K11sh48.newreleased.profile	phylum	Jaccard index	1	0.8
L3K11sh48.newreleased.profile	phylum	Taxon counts	1	8.0
L3K11sh48.newreleased.profile	class	True positives	1	12.0
L3K11sh48.newreleased.profile	class	False negatives	1	3.0
L3K11sh48.newreleased.profile	class	False positives	1	0.0
L3K11sh48.newreleased.profile	class	Completeness	1	0.8
L3K11sh48.newreleased.profile	class	Purity	1	1.0
L3K11sh48.newreleased.profile	class	F1 score	1	0.888888888888889
L3K11sh48.newreleased.profile	class	Jaccard index	1	0.8
L3K11sh48.newreleased.profile	class	Taxon counts	1	12.0
L3K11sh48.newreleased.profile	order	True positives	1	28.0
L3K11sh48.newreleased.profile	order	False negatives	1	5.0
L3K11sh48.newreleased.profile	order	False positives	1	0.0
L3K11sh48.newreleased.profile	order	Completeness	1	0.8484848484848485
L3K11sh48.newreleased.profile	order	Purity	1	1.0
L3K11sh48.newreleased.profile	order	F1 score	1	0.9180327868852458
L3K11sh48.newreleased.profile	order	Jaccard index	1	0.8484848484848485
L3K11sh48.newreleased.profile	order	Taxon counts	1	28.0
L3K11sh48.newreleased.profile	family	True positives	1	46.0
L3K11sh48.newreleased.profile	family	False negatives	1	8.0
L3K11sh48.newreleased.profile	family	False positives	1	0.0
L3K11sh48.newreleased.profile	family	Completeness	1	0.8518518518518519
L3K11sh48.newreleased.profile	family	Purity	1	1.0
L3K11sh48.newreleased.profile	family	F1 score	1	0.92
L3K11sh48.newreleased.profile	family	Jaccard index	1	0.8518518518518519
L3K11sh48.newreleased.profile	family	Taxon counts	1	46.0
L3K11sh48.newreleased.profile	genus	True positives	1	74.0
L3K11sh48.newreleased.profile	genus	False negatives	1	14.0
L3K11sh48.newreleased.profile	genus	False positives	1	1.0
L3K11sh48.newreleased.profile	genus	Completeness	1	0.8409090909090909
L3K11sh48.newreleased.profile	genus	Purity	1	0.9866666666666667
L3K11sh48.newreleased.profile	genus	F1 score	1	0.9079754601226994
L3K11sh48.newreleased.profile	genus	Jaccard index	1	0.8314606741573034
L3K11sh48.newreleased.profile	genus	Taxon counts	1	75.0
L3K11sh48.newreleased.profile	species	True positives	1	127.0
L3K11sh48.newreleased.profile	species	False negatives	1	35.0
L3K11sh48.newreleased.profile	species	False positives	1	18.0
L3K11sh48.newreleased.profile	species	Completeness	1	0.7839506172839507
L3K11sh48.newreleased.profile	species	Purity	1	0.8758620689655172
L3K11sh48.newreleased.profile	species	F1 score	1	0.8273615635179152
L3K11sh48.newreleased.profile	species	Jaccard index	1	0.7055555555555556
L3K11sh48.newreleased.profile	species	Taxon counts	1	145.0
L3K11sh48.newreleased.profile	strain	True positives	1	0.0
L3K11sh48.newreleased.profile	strain	False negatives	1	162.0
L3K11sh48.newreleased.profile	strain	False positives	1	0.0
L3K11sh48.newreleased.profile	strain	Completeness	1	0.0
L3K11sh48.newreleased.profile	strain	Purity	1	0.0
L3K11sh48.newreleased.profile	strain	Jaccard index	1	0.0
L3K11sh48.newreleased.profile	strain	Taxon counts	1	0.0
L3K11sh48.newreleased.profile	superkingdom	L1 norm error	1	0.0
L3K11sh48.newreleased.profile	phylum	L1 norm error	1	0.10439099999999998
L3K11sh48.newreleased.profile	class	L1 norm error	1	0.12229299999999999
L3K11sh48.newreleased.profile	order	L1 norm error	1	0.15689699999999995
L3K11sh48.newreleased.profile	family	L1 norm error	1	0.17901600000000006
L3K11sh48.newreleased.profile	genus	L1 norm error	1	0.22536
L3K11sh48.newreleased.profile	species	L1 norm error	1	0.47181499999999993
L3K11sh48.newreleased.profile	na	Weighted UniFrac error	1	2.2754859999999972
L3K11sh48.newreleased.profile	na	Unweighted UniFrac error	1	378.00001
merged.bracken2.8.newreleased.profile	species	Bray-Curtis distance	3	0.26431521817018366
merged.bracken2.8.newreleased.profile	species	Shannon diversity	3	4.902632057456313
merged.bracken2.8.newreleased.profile	species	Shannon equitability	3	0.7033168696100198
merged.bracken2.8.newreleased.profile	superkingdom	True positives	3	0.0
merged.bracken2.8.newreleased.profile	superkingdom	False negatives	3	1.0
merged.bracken2.8.newreleased.profile	superkingdom	False positives	3	0.0
merged.bracken2.8.newreleased.profile	superkingdom	Completeness	3	0.0
merged.bracken2.8.newreleased.profile	superkingdom	Purity	3	0.0
merged.bracken2.8.newreleased.profile	superkingdom	Jaccard index	3	0.0
merged.bracken2.8.newreleased.profile	superkingdom	Taxon counts	3	0.0
merged.bracken2.8.newreleased.profile	phylum	True positives	3	0.0
merged.bracken2.8.newreleased.profile	phylum	False negatives	3	10.0
merged.bracken2.8.newreleased.profile	phylum	False positives	3	0.0
merged.bracken2.8.newreleased.profile	phylum	Completeness	3	0.0
merged.bracken2.8.newreleased.profile	phylum	Purity	3	0.0
merged.bracken2.8.newreleased.profile	phylum	Jaccard index	3	0.0
merged.bracken2.8.newreleased.profile	phylum	Taxon counts	3	0.0
merged.bracken2.8.newreleased.profile	class	True positives	3	0.0
merged.bracken2.8.newreleased.profile	class	False negatives	3	15.0
merged.bracken2.8.newreleased.profile	class	False positives	3	0.0
merged.bracken2.8.newreleased.profile	class	Completeness	3	0.0
merged.bracken2.8.newreleased.profile	class	Purity	3	0.0
merged.bracken2.8.newreleased.profile	class	Jaccard index	3	0.0
merged.bracken2.8.newreleased.profile	class	Taxon counts	3	0.0
merged.bracken2.8.newreleased.profile	order	True positives	3	0.0
merged.bracken2.8.newreleased.profile	order	False negatives	3	33.0
merged.bracken2.8.newreleased.profile	order	False positives	3	0.0
merged.bracken2.8.newreleased.profile	order	Completeness	3	0.0
merged.bracken2.8.newreleased.profile	order	Purity	3	0.0
merged.bracken2.8.newreleased.profile	order	Jaccard index	3	0.0
merged.bracken2.8.newreleased.profile	order	Taxon counts	3	0.0
merged.bracken2.8.newreleased.profile	family	True positives	3	0.0
merged.bracken2.8.newreleased.profile	family	False negatives	3	54.0
merged.bracken2.8.newreleased.profile	family	False positives	3	0.0
merged.bracken2.8.newreleased.profile	family	Completeness	3	0.0
merged.bracken2.8.newreleased.profile	family	Purity	3	0.0
merged.bracken2.8.newreleased.profile	family	Jaccard index	3	0.0
merged.bracken2.8.newreleased.profile	family	Taxon counts	3	0.0
merged.bracken2.8.newreleased.profile	genus	True positives	3	0.0
merged.bracken2.8.newreleased.profile	genus	False negatives	3	88.0
merged.bracken2.8.newreleased.profile	genus	False positives	3	0.0
merged.bracken2.8.newreleased.profile	genus	Completeness	3	0.0
merged.bracken2.8.newreleased.profile	genus	Purity	3	0.0
merged.bracken2.8.newreleased.profile	genus	Jaccard index	3	0.0
merged.bracken2.8.newreleased.profile	genus	Taxon counts	3	0.0
merged.bracken2.8.newreleased.profile	species	True positives	3	156.0
merged.bracken2.8.newreleased.profile	species	False negatives	3	6.0
merged.bracken2.8.newreleased.profile	species	False positives	3	909.0
merged.bracken2.8.newreleased.profile	species	Completeness	3	0.9629629629629629
merged.bracken2.8.newreleased.profile	species	Purity	3	0.14647887323943662
merged.bracken2.8.newreleased.profile	species	F1 score	3	0.25427872860635703
merged.bracken2.8.newreleased.profile	species	Jaccard index	3	0.14565826330532214
merged.bracken2.8.newreleased.profile	species	Taxon counts	3	1065.0
merged.bracken2.8.newreleased.profile	strain	True positives	3	0.0
merged.bracken2.8.newreleased.profile	strain	False negatives	3	162.0
merged.bracken2.8.newreleased.profile	strain	False positives	3	0.0
merged.bracken2.8.newreleased.profile	strain	Completeness	3	0.0
merged.bracken2.8.newreleased.profile	strain	Purity	3	0.0
merged.bracken2.8.newreleased.profile	strain	Jaccard index	3	0.0
merged.bracken2.8.newreleased.profile	strain	Taxon counts	3	0.0
merged.bracken2.8.newreleased.profile	species	L1 norm error	3	0.5274730000000001
merged.bracken2.8.newreleased.profile	na	Weighted UniFrac error	3	3.789549546754761
merged.bracken2.8.newreleased.profile	na	Unweighted UniFrac error	3	6677.999973000002
merged.bracken2.8.newreleased.profile	species	Bray-Curtis distance	2	0.24699620877069456
merged.bracken2.8.newreleased.profile	species	Shannon diversity	2	4.7307318762978445
merged.bracken2.8.newreleased.profile	species	Shannon equitability	2	0.6748247390190635
merged.bracken2.8.newreleased.profile	superkingdom	True positives	2	0.0
merged.bracken2.8.newreleased.profile	superkingdom	False negatives	2	1.0
merged.bracken2.8.newreleased.profile	superkingdom	False positives	2	0.0
merged.bracken2.8.newreleased.profile	superkingdom	Completeness	2	0.0
merged.bracken2.8.newreleased.profile	superkingdom	Purity	2	0.0
merged.bracken2.8.newreleased.profile	superkingdom	Jaccard index	2	0.0
merged.bracken2.8.newreleased.profile	superkingdom	Taxon counts	2	0.0
merged.bracken2.8.newreleased.profile	phylum	True positives	2	0.0
merged.bracken2.8.newreleased.profile	phylum	False negatives	2	10.0
merged.bracken2.8.newreleased.profile	phylum	False positives	2	0.0
merged.bracken2.8.newreleased.profile	phylum	Completeness	2	0.0
merged.bracken2.8.newreleased.profile	phylum	Purity	2	0.0
merged.bracken2.8.newreleased.profile	phylum	Jaccard index	2	0.0
merged.bracken2.8.newreleased.profile	phylum	Taxon counts	2	0.0
merged.bracken2.8.newreleased.profile	class	True positives	2	0.0
merged.bracken2.8.newreleased.profile	class	False negatives	2	15.0
merged.bracken2.8.newreleased.profile	class	False positives	2	0.0
merged.bracken2.8.newreleased.profile	class	Completeness	2	0.0
merged.bracken2.8.newreleased.profile	class	Purity	2	0.0
merged.bracken2.8.newreleased.profile	class	Jaccard index	2	0.0
merged.bracken2.8.newreleased.profile	class	Taxon counts	2	0.0
merged.bracken2.8.newreleased.profile	order	True positives	2	0.0
merged.bracken2.8.newreleased.profile	order	False negatives	2	33.0
merged.bracken2.8.newreleased.profile	order	False positives	2	0.0
merged.bracken2.8.newreleased.profile	order	Completeness	2	0.0
merged.bracken2.8.newreleased.profile	order	Purity	2	0.0
merged.bracken2.8.newreleased.profile	order	Jaccard index	2	0.0
merged.bracken2.8.newreleased.profile	order	Taxon counts	2	0.0
merged.bracken2.8.newreleased.profile	family	True positives	2	0.0
merged.bracken2.8.newreleased.profile	family	False negatives	2	54.0
merged.bracken2.8.newreleased.profile	family	False positives	2	0.0
merged.bracken2.8.newreleased.profile	family	Completeness	2	0.0
merged.bracken2.8.newreleased.profile	family	Purity	2	0.0
merged.bracken2.8.newreleased.profile	family	Jaccard index	2	0.0
merged.bracken2.8.newreleased.profile	family	Taxon counts	2	0.0
merged.bracken2.8.newreleased.profile	genus	True positives	2	0.0
merged.bracken2.8.newreleased.profile	genus	False negatives	2	88.0
merged.bracken2.8.newreleased.profile	genus	False positives	2	0.0
merged.bracken2.8.newreleased.profile	genus	Completeness	2	0.0
merged.bracken2.8.newreleased.profile	genus	Purity	2	0.0
merged.bracken2.8.newreleased.profile	genus	Jaccard index	2	0.0
merged.bracken2.8.newreleased.profile	genus	Taxon counts	2	0.0
merged.bracken2.8.newreleased.profile	species	True positives	2	156.0
merged.bracken2.8.newreleased.profile	species	False negatives	2	6.0
merged.bracken2.8.newreleased.profile	species	False positives	2	952.0
merged.bracken2.8.newreleased.profile	species	Completeness	2	0.9629629629629629
merged.bracken2.8.newreleased.profile	species	Purity	2	0.1407942238267148
merged.bracken2.8.newreleased.profile	species	F1 score	2	0.24566929133858267
merged.bracken2.8.newreleased.profile	species	Jaccard index	2	0.1400359066427289
merged.bracken2.8.newreleased.profile	species	Taxon counts	2	1108.0
merged.bracken2.8.newreleased.profile	strain	True positives	2	0.0
merged.bracken2.8.newreleased.profile	strain	False negatives	2	162.0
merged.bracken2.8.newreleased.profile	strain	False positives	2	0.0
merged.bracken2.8.newreleased.profile	strain	Completeness	2	0.0
merged.bracken2.8.newreleased.profile	strain	Purity	2	0.0
merged.bracken2.8.newreleased.profile	strain	Jaccard index	2	0.0
merged.bracken2.8.newreleased.profile	strain	Taxon counts	2	0.0
merged.bracken2.8.newreleased.profile	species	L1 norm error	2	0.49285499999999954
merged.bracken2.8.newreleased.profile	na	Weighted UniFrac error	2	3.318086243442257
merged.bracken2.8.newreleased.profile	na	Unweighted UniFrac error	2	6998.999959000001
merged.bracken2.8.newreleased.profile	species	Bray-Curtis distance	1	0.3182557994402943
merged.bracken2.8.newreleased.profile	species	Shannon diversity	1	4.607335729779777
merged.bracken2.8.newreleased.profile	species	Shannon equitability	1	0.6643243883860648
merged.bracken2.8.newreleased.profile	superkingdom	True positives	1	0.0
merged.bracken2.8.newreleased.profile	superkingdom	False negatives	1	1.0
merged.bracken2.8.newreleased.profile	superkingdom	False positives	1	0.0
merged.bracken2.8.newreleased.profile	superkingdom	Completeness	1	0.0
merged.bracken2.8.newreleased.profile	superkingdom	Purity	1	0.0
merged.bracken2.8.newreleased.profile	superkingdom	Jaccard index	1	0.0
merged.bracken2.8.newreleased.profile	superkingdom	Taxon counts	1	0.0
merged.bracken2.8.newreleased.profile	phylum	True positives	1	0.0
merged.bracken2.8.newreleased.profile	phylum	False negatives	1	10.0
merged.bracken2.8.newreleased.profile	phylum	False positives	1	0.0
merged.bracken2.8.newreleased.profile	phylum	Completeness	1	0.0
merged.bracken2.8.newreleased.profile	phylum	Purity	1	0.0
merged.bracken2.8.newreleased.profile	phylum	Jaccard index	1	0.0
merged.bracken2.8.newreleased.profile	phylum	Taxon counts	1	0.0
merged.bracken2.8.newreleased.profile	class	True positives	1	0.0
merged.bracken2.8.newreleased.profile	class	False negatives	1	15.0
merged.bracken2.8.newreleased.profile	class	False positives	1	0.0
merged.bracken2.8.newreleased.profile	class	Completeness	1	0.0
merged.bracken2.8.newreleased.profile	class	Purity	1	0.0
