tool	rank	metric	sample	value
LSHVec	superkingdom	False positives	4	0.0
LSHVec	superkingdom	Completeness	4	0.5
LSHVec	superkingdom	Purity	4	1.0
LSHVec	superkingdom	F1 score	4	0.6666666666666666
LSHVec	superkingdom	Jaccard index	4	0.5
LSHVec	superkingdom	Taxon counts	4	1.0
LSHVec	phylum	True positives	4	11.0
LSHVec	phylum	False negatives	4	7.0
LSHVec	phylum	False positives	4	69.0
LSHVec	phylum	Completeness	4	0.6111111111111112
LSHVec	phylum	Purity	4	0.1375
LSHVec	phylum	F1 score	4	0.22448979591836737
LSHVec	phylum	Jaccard index	4	0.12643678160919541
LSHVec	phylum	Taxon counts	4	80.0
LSHVec	class	True positives	4	17.0
LSHVec	class	False negatives	4	10.0
LSHVec	class	False positives	4	135.0
LSHVec	class	Completeness	4	0.6296296296296297
LSHVec	class	Purity	4	0.1118421052631579
LSHVec	class	F1 score	4	0.1899441340782123
LSHVec	class	Jaccard index	4	0.10493827160493827
LSHVec	class	Taxon counts	4	152.0
LSHVec	order	True positives	4	43.0
LSHVec	order	False negatives	4	21.0
LSHVec	order	False positives	4	219.0
LSHVec	order	Completeness	4	0.671875
LSHVec	order	Purity	4	0.16412213740458015
LSHVec	order	F1 score	4	0.26380368098159507
LSHVec	order	Jaccard index	4	0.1519434628975265
LSHVec	order	Taxon counts	4	262.0
LSHVec	family	True positives	4	68.0
LSHVec	family	False negatives	4	33.0
LSHVec	family	False positives	4	377.0
LSHVec	family	Completeness	4	0.6732673267326733
LSHVec	family	Purity	4	0.15280898876404495
LSHVec	family	F1 score	4	0.24908424908424912
LSHVec	family	Jaccard index	4	0.14225941422594143
LSHVec	family	Taxon counts	4	445.0
LSHVec	genus	True positives	4	81.0
LSHVec	genus	False negatives	4	104.0
LSHVec	genus	False positives	4	823.0
LSHVec	genus	Completeness	4	0.43783783783783786
LSHVec	genus	Purity	4	0.08960176991150443
LSHVec	genus	F1 score	4	0.1487603305785124
LSHVec	genus	Jaccard index	4	0.08035714285714286
LSHVec	genus	Taxon counts	4	904.0
LSHVec	species	True positives	4	51.0
LSHVec	species	False negatives	4	226.0
LSHVec	species	False positives	4	1721.0
LSHVec	species	Completeness	4	0.18411552346570398
LSHVec	species	Purity	4	0.02878103837471783
LSHVec	species	F1 score	4	0.04978038067349927
LSHVec	species	Jaccard index	4	0.025525525525525526
LSHVec	species	Taxon counts	4	1772.0
LSHVec	strain	True positives	4	0.0
LSHVec	strain	False negatives	4	428.0
LSHVec	strain	False positives	4	0.0
LSHVec	strain	Completeness	4	0.0
LSHVec	strain	Purity	4	0.0
LSHVec	strain	Jaccard index	4	0.0
LSHVec	strain	Taxon counts	4	0.0
LSHVec	superkingdom	L1 norm error	4	0.17569999999999997
LSHVec	phylum	L1 norm error	4	0.35363597758607945
LSHVec	class	L1 norm error	4	0.581681820224571
LSHVec	order	L1 norm error	4	0.8779114025384659
LSHVec	family	L1 norm error	4	1.021861191657998
LSHVec	genus	L1 norm error	4	1.328943498697764
LSHVec	species	L1 norm error	4	1.7559622276015276
LSHVec	na	Weighted UniFrac error	4	7.350880258760933
LSHVec	na	Unweighted UniFrac error	4	12532.00043
LSHVec	superkingdom	Bray-Curtis distance	5	0.09305999999999996
LSHVec	phylum	Bray-Curtis distance	5	0.25344721235572487
LSHVec	class	Bray-Curtis distance	5	0.3261639740421455
LSHVec	order	Bray-Curtis distance	5	0.5068831961887209
LSHVec	family	Bray-Curtis distance	5	0.6115078179359438
LSHVec	genus	Bray-Curtis distance	5	0.7494932944246581
LSHVec	species	Bray-Curtis distance	5	0.9602123322056797
LSHVec	superkingdom	Shannon diversity	5	0.0
LSHVec	superkingdom	Shannon equitability	5	0.0
LSHVec	phylum	Shannon diversity	5	1.8241670392954672
LSHVec	phylum	Shannon equitability	5	0.34943346783609297
LSHVec	class	Shannon diversity	5	2.8274045956805525
LSHVec	class	Shannon equitability	5	0.46247163534401137
LSHVec	order	Shannon diversity	5	4.175774170464486
LSHVec	order	Shannon equitability	5	0.6401064287418767
LSHVec	family	Shannon diversity	5	5.250075410489827
LSHVec	family	Shannon equitability	5	0.7590417409190039
LSHVec	genus	Shannon diversity	5	6.530508145329424
LSHVec	genus	Shannon equitability	5	0.8638146347177231
LSHVec	species	Shannon diversity	5	8.01794981408023
LSHVec	species	Shannon equitability	5	0.9785863728238666
LSHVec	superkingdom	True positives	5	1.0
LSHVec	superkingdom	False negatives	5	1.0
LSHVec	superkingdom	False positives	5	0.0
LSHVec	superkingdom	Completeness	5	0.5
LSHVec	superkingdom	Purity	5	1.0
LSHVec	superkingdom	F1 score	5	0.6666666666666666
LSHVec	superkingdom	Jaccard index	5	0.5
LSHVec	superkingdom	Taxon counts	5	1.0
LSHVec	phylum	True positives	5	13.0
LSHVec	phylum	False negatives	5	7.0
LSHVec	phylum	False positives	5	172.0
LSHVec	phylum	Completeness	5	0.65
LSHVec	phylum	Purity	5	0.07027027027027027
LSHVec	phylum	F1 score	5	0.12682926829268293
LSHVec	phylum	Jaccard index	5	0.06770833333333333
LSHVec	phylum	Taxon counts	5	185.0
LSHVec	class	True positives	5	19.0
LSHVec	class	False negatives	5	10.0
LSHVec	class	False positives	5	433.0
LSHVec	class	Completeness	5	0.6551724137931034
LSHVec	class	Purity	5	0.0420353982300885
LSHVec	class	F1 score	5	0.079002079002079
LSHVec	class	Jaccard index	5	0.04112554112554113
LSHVec	class	Taxon counts	5	452.0
LSHVec	order	True positives	5	48.0
LSHVec	order	False negatives	5	18.0
LSHVec	order	False positives	5	633.0
LSHVec	order	Completeness	5	0.7272727272727273
LSHVec	order	Purity	5	0.07048458149779736
LSHVec	order	F1 score	5	0.12851405622489961
LSHVec	order	Jaccard index	5	0.06866952789699571
LSHVec	order	Taxon counts	5	681.0
LSHVec	family	True positives	5	77.0
LSHVec	family	False negatives	5	30.0
LSHVec	family	False positives	5	932.0
LSHVec	family	Completeness	5	0.719626168224299
LSHVec	family	Purity	5	0.07631318136769079
LSHVec	family	F1 score	5	0.13799283154121864
LSHVec	family	Jaccard index	5	0.0741097208854668
LSHVec	family	Taxon counts	5	1009.0
LSHVec	genus	True positives	5	112.0
LSHVec	genus	False negatives	5	102.0
LSHVec	genus	False positives	5	1808.0
LSHVec	genus	Completeness	5	0.5233644859813084
LSHVec	genus	Purity	5	0.058333333333333334
LSHVec	genus	F1 score	5	0.1049671977507029
LSHVec	genus	Jaccard index	5	0.05539070227497527
LSHVec	genus	Taxon counts	5	1920.0
LSHVec	species	True positives	5	84.0
LSHVec	species	False negatives	5	247.0
LSHVec	species	False positives	5	3533.0
LSHVec	species	Completeness	5	0.2537764350453172
LSHVec	species	Purity	5	0.023223666021564834
LSHVec	species	F1 score	5	0.0425531914893617
LSHVec	species	Jaccard index	5	0.021739130434782608
LSHVec	species	Taxon counts	5	3617.0
LSHVec	strain	True positives	5	0.0
LSHVec	strain	False negatives	5	504.0
LSHVec	strain	False positives	5	0.0
LSHVec	strain	Completeness	5	0.0
LSHVec	strain	Purity	5	0.0
LSHVec	strain	Jaccard index	5	0.0
LSHVec	strain	Taxon counts	5	0.0
LSHVec	superkingdom	L1 norm error	5	0.18611999999999995
LSHVec	phylum	L1 norm error	5	0.5068918902393261
LSHVec	class	L1 norm error	5	0.6362904654806383
LSHVec	order	L1 norm error	5	0.9961826143016556
LSHVec	family	L1 norm error	5	1.1955833951592816
LSHVec	genus	L1 norm error	5	1.4911318991237468
LSHVec	species	L1 norm error	5	1.7843529748144946
LSHVec	na	Weighted UniFrac error	5	8.018102214723068
LSHVec	na	Unweighted UniFrac error	5	34554.00149999999
LSHVec	superkingdom	Bray-Curtis distance	6	0.11194000000000004
LSHVec	phylum	Bray-Curtis distance	6	0.23793102311276224
LSHVec	class	Bray-Curtis distance	6	0.2942768078958742
LSHVec	order	Bray-Curtis distance	6	0.48727186385350896
LSHVec	family	Bray-Curtis distance	6	0.5785344191431889
LSHVec	genus	Bray-Curtis distance	6	0.7170612689935173
LSHVec	species	Bray-Curtis distance	6	0.954097873238396
LSHVec	superkingdom	Shannon diversity	6	0.0
LSHVec	superkingdom	Shannon equitability	6	0.0
LSHVec	phylum	Shannon diversity	6	1.6753104346534413
LSHVec	phylum	Shannon equitability	6	0.33757059901464304
LSHVec	class	Shannon diversity	6	2.5779256461017717
LSHVec	class	Shannon equitability	6	0.447153546194942
LSHVec	order	Shannon diversity	6	3.959746783294635
LSHVec	order	Shannon equitability	6	0.6403058615062482
LSHVec	family	Shannon diversity	6	5.0158261574109675
LSHVec	family	Shannon equitability	6	0.7575168206277478
LSHVec	genus	Shannon diversity	6	6.231846359040478
LSHVec	genus	Shannon equitability	6	0.8537012804518491
LSHVec	species	Shannon diversity	6	7.771561405893428
LSHVec	species	Shannon equitability	6	0.9779709850187415
LSHVec	superkingdom	True positives	6	1.0
LSHVec	superkingdom	False negatives	6	1.0
LSHVec	superkingdom	False positives	6	0.0
LSHVec	superkingdom	Completeness	6	0.5
LSHVec	superkingdom	Purity	6	1.0
LSHVec	superkingdom	F1 score	6	0.6666666666666666
LSHVec	superkingdom	Jaccard index	6	0.5
LSHVec	superkingdom	Taxon counts	6	1.0
LSHVec	phylum	True positives	6	13.0
LSHVec	phylum	False negatives	6	9.0
LSHVec	phylum	False positives	6	130.0
LSHVec	phylum	Completeness	6	0.5909090909090909
LSHVec	phylum	Purity	6	0.09090909090909091
LSHVec	phylum	F1 score	6	0.15757575757575756
LSHVec	phylum	Jaccard index	6	0.08552631578947369
LSHVec	phylum	Taxon counts	6	143.0
LSHVec	class	True positives	6	20.0
LSHVec	class	False negatives	6	10.0
LSHVec	class	False positives	6	299.0
LSHVec	class	Completeness	6	0.6666666666666666
LSHVec	class	Purity	6	0.06269592476489028
LSHVec	class	F1 score	6	0.1146131805157593
LSHVec	class	Jaccard index	6	0.060790273556231005
LSHVec	class	Taxon counts	6	319.0
LSHVec	order	True positives	6	48.0
LSHVec	order	False negatives	6	22.0
LSHVec	order	False positives	6	437.0
LSHVec	order	Completeness	6	0.6857142857142857
LSHVec	order	Purity	6	0.09896907216494845
LSHVec	order	F1 score	6	0.17297297297297298
LSHVec	order	Jaccard index	6	0.09467455621301775
LSHVec	order	Taxon counts	6	485.0
LSHVec	family	True positives	6	77.0
LSHVec	family	False negatives	6	33.0
LSHVec	family	False positives	6	674.0
LSHVec	family	Completeness	6	0.7
LSHVec	family	Purity	6	0.10252996005326231
LSHVec	family	F1 score	6	0.17886178861788615
LSHVec	family	Jaccard index	6	0.09821428571428571
LSHVec	family	Taxon counts	6	751.0
LSHVec	genus	True positives	6	103.0
LSHVec	genus	False negatives	6	107.0
LSHVec	genus	False positives	6	1377.0
LSHVec	genus	Completeness	6	0.49047619047619045
LSHVec	genus	Purity	6	0.06959459459459459
LSHVec	genus	F1 score	6	0.12189349112426034
LSHVec	genus	Jaccard index	6	0.06490233144297416
LSHVec	genus	Taxon counts	6	1480.0
LSHVec	species	True positives	6	84.0
LSHVec	species	False negatives	6	242.0
LSHVec	species	False positives	6	2742.0
LSHVec	species	Completeness	6	0.25766871165644173
LSHVec	species	Purity	6	0.029723991507430998
LSHVec	species	F1 score	6	0.0532994923857868
LSHVec	species	Jaccard index	6	0.027379400260756193
LSHVec	species	Taxon counts	6	2826.0
LSHVec	strain	True positives	6	0.0
LSHVec	strain	False negatives	6	510.0
LSHVec	strain	False positives	6	0.0
LSHVec	strain	Completeness	6	0.0
LSHVec	strain	Purity	6	0.0
LSHVec	strain	Jaccard index	6	0.0
LSHVec	strain	Taxon counts	6	0.0
LSHVec	superkingdom	L1 norm error	6	0.22388000000000005
LSHVec	phylum	L1 norm error	6	0.4758644255357554
LSHVec	class	L1 norm error	6	0.5718475214074994
LSHVec	order	L1 norm error	6	0.9613435329152279
LSHVec	family	L1 norm error	6	1.136363091425243
LSHVec	genus	L1 norm error	6	1.4266579301768154
LSHVec	species	L1 norm error	6	1.7896490857269163
LSHVec	na	Weighted UniFrac error	6	7.786586937093005
LSHVec	na	Unweighted UniFrac error	6	20914.000519999994
LSHVec	superkingdom	Bray-Curtis distance	7	0.12719999999999998
LSHVec	phylum	Bray-Curtis distance	7	0.2623390303316767
LSHVec	class	Bray-Curtis distance	7	0.3152481964257836
LSHVec	order	Bray-Curtis distance	7	0.5067055513682073
LSHVec	family	Bray-Curtis distance	7	0.606445427080742
LSHVec	genus	Bray-Curtis distance	7	0.7366077992507283
LSHVec	species	Bray-Curtis distance	7	0.9636293831091869
LSHVec	superkingdom	Shannon diversity	7	0.0
LSHVec	superkingdom	Shannon equitability	7	0.0
LSHVec	phylum	Shannon diversity	7	1.7514048690815471
LSHVec	phylum	Shannon equitability	7	0.34180663176432347
LSHVec	class	Shannon diversity	7	2.707371785353352
LSHVec	class	Shannon equitability	7	0.4466536381540689
LSHVec	order	Shannon diversity	7	4.121225564990497
LSHVec	order	Shannon equitability	7	0.6365917742961908
LSHVec	family	Shannon diversity	7	5.2063987593505905
LSHVec	family	Shannon equitability	7	0.7569281253734871
LSHVec	genus	Shannon diversity	7	6.412104232179768
LSHVec	genus	Shannon equitability	7	0.8526468402051632
LSHVec	species	Shannon diversity	7	7.970042044750988
LSHVec	species	Shannon equitability	7	0.9771043706425457
LSHVec	superkingdom	True positives	7	1.0
LSHVec	superkingdom	False negatives	7	1.0
LSHVec	superkingdom	False positives	7	0.0
LSHVec	superkingdom	Completeness	7	0.5
LSHVec	superkingdom	Purity	7	1.0
LSHVec	superkingdom	F1 score	7	0.6666666666666666
LSHVec	superkingdom	Jaccard index	7	0.5
LSHVec	superkingdom	Taxon counts	7	1.0
LSHVec	phylum	True positives	7	12.0
LSHVec	phylum	False negatives	7	8.0
LSHVec	phylum	False positives	7	156.0
LSHVec	phylum	Completeness	7	0.6
LSHVec	phylum	Purity	7	0.07142857142857142
LSHVec	phylum	F1 score	7	0.1276595744680851
LSHVec	phylum	Jaccard index	7	0.06818181818181818
LSHVec	phylum	Taxon counts	7	168.0
LSHVec	class	True positives	7	19.0
LSHVec	class	False negatives	7	9.0
LSHVec	class	False positives	7	410.0
LSHVec	class	Completeness	7	0.6785714285714286
LSHVec	class	Purity	7	0.04428904428904429
LSHVec	class	F1 score	7	0.08315098468271336
LSHVec	class	Jaccard index	7	0.04337899543378995
LSHVec	class	Taxon counts	7	429.0
LSHVec	order	True positives	7	51.0
LSHVec	order	False negatives	7	15.0
LSHVec	order	False positives	7	597.0
LSHVec	order	Completeness	7	0.7727272727272727
LSHVec	order	Purity	7	0.0787037037037037
LSHVec	order	F1 score	7	0.14285714285714285
LSHVec	order	Jaccard index	7	0.07692307692307693
LSHVec	order	Taxon counts	7	648.0
LSHVec	family	True positives	7	79.0
LSHVec	family	False negatives	7	25.0
LSHVec	family	False positives	7	892.0
LSHVec	family	Completeness	7	0.7596153846153846
LSHVec	family	Purity	7	0.08135942327497425
LSHVec	family	F1 score	7	0.1469767441860465
LSHVec	family	Jaccard index	7	0.07931726907630522
LSHVec	family	Taxon counts	7	971.0
LSHVec	genus	True positives	7	101.0
LSHVec	genus	False negatives	7	89.0
LSHVec	genus	False positives	7	1744.0
LSHVec	genus	Completeness	7	0.531578947368421
LSHVec	genus	Purity	7	0.054742547425474256
LSHVec	genus	F1 score	7	0.09926289926289926
LSHVec	genus	Jaccard index	7	0.05222337125129266
LSHVec	genus	Taxon counts	7	1845.0
LSHVec	species	True positives	7	72.0
LSHVec	species	False negatives	7	210.0
LSHVec	species	False positives	7	3415.0
LSHVec	species	Completeness	7	0.2553191489361702
LSHVec	species	Purity	7	0.020648121594493835
LSHVec	species	F1 score	7	0.038206420801273545
LSHVec	species	Jaccard index	7	0.01947525020286719
LSHVec	species	Taxon counts	7	3487.0
LSHVec	strain	True positives	7	0.0
LSHVec	strain	False negatives	7	433.0
LSHVec	strain	False positives	7	0.0
LSHVec	strain	Completeness	7	0.0
LSHVec	strain	Purity	7	0.0
LSHVec	strain	Jaccard index	7	0.0
LSHVec	strain	Taxon counts	7	0.0
LSHVec	superkingdom	L1 norm error	7	0.25439999999999996
LSHVec	phylum	L1 norm error	7	0.5246754372730498
LSHVec	class	L1 norm error	7	0.6151154333479534
LSHVec	order	L1 norm error	7	0.9992537496311865
LSHVec	family	L1 norm error	7	1.188087236193881
LSHVec	genus	L1 norm error	7	1.460715364148169
LSHVec	species	L1 norm error	7	1.8000404150602987
LSHVec	na	Weighted UniFrac error	7	8.06318836020015
LSHVec	na	Unweighted UniFrac error	7	24516.000569999993
LSHVec	superkingdom	Bray-Curtis distance	8	0.12064999999999998
LSHVec	phylum	Bray-Curtis distance	8	0.29563386161214483
LSHVec	class	Bray-Curtis distance	8	0.3663282902984314
LSHVec	order	Bray-Curtis distance	8	0.5441125666108586
LSHVec	family	Bray-Curtis distance	8	0.6278489359730994
LSHVec	genus	Bray-Curtis distance	8	0.7568609411943328
LSHVec	species	Bray-Curtis distance	8	0.9633117816942414
LSHVec	superkingdom	Shannon diversity	8	0.0
LSHVec	superkingdom	Shannon equitability	8	0.0
LSHVec	phylum	Shannon diversity	8	1.9193292853096797
LSHVec	phylum	Shannon equitability	8	0.34837429638957085
LSHVec	class	Shannon diversity	8	2.9560049681898057
LSHVec	class	Shannon equitability	8	0.4511257398161757
LSHVec	order	Shannon diversity	8	4.354944061812866
LSHVec	order	Shannon equitability	8	0.6294458599419885
LSHVec	family	Shannon diversity	8	5.462893812797566
LSHVec	family	Shannon equitability	8	0.7505388523152005
LSHVec	genus	Shannon diversity	8	6.730265268906171
LSHVec	genus	Shannon equitability	8	0.8547064489580259
LSHVec	species	Shannon diversity	8	8.337523826396565
LSHVec	species	Shannon equitability	8	0.9754752543166151
LSHVec	superkingdom	True positives	8	1.0
LSHVec	superkingdom	False negatives	8	1.0
LSHVec	superkingdom	False positives	8	0.0
LSHVec	superkingdom	Completeness	8	0.5
LSHVec	superkingdom	Purity	8	1.0
LSHVec	superkingdom	F1 score	8	0.6666666666666666
LSHVec	superkingdom	Jaccard index	8	0.5
LSHVec	superkingdom	Taxon counts	8	1.0
LSHVec	phylum	True positives	8	13.0
LSHVec	phylum	False negatives	8	10.0
LSHVec	phylum	False positives	8	234.0
LSHVec	phylum	Completeness	8	0.5652173913043478
LSHVec	phylum	Purity	8	0.05263157894736842
LSHVec	phylum	F1 score	8	0.09629629629629628
LSHVec	phylum	Jaccard index	8	0.05058365758754864
LSHVec	phylum	Taxon counts	8	247.0
LSHVec	class	True positives	8	20.0
LSHVec	class	False negatives	8	10.0
LSHVec	class	False positives	8	681.0
LSHVec	class	Completeness	8	0.6666666666666666
LSHVec	class	Purity	8	0.028530670470756064
LSHVec	class	F1 score	8	0.05471956224350206
LSHVec	class	Jaccard index	8	0.02812939521800281
LSHVec	class	Taxon counts	8	701.0
LSHVec	order	True positives	8	56.0
LSHVec	order	False negatives	8	16.0
LSHVec	order	False positives	8	955.0
LSHVec	order	Completeness	8	0.7777777777777778
LSHVec	order	Purity	8	0.05539070227497527
LSHVec	order	F1 score	8	0.10341643582640812
LSHVec	order	Jaccard index	8	0.054527750730282376
LSHVec	order	Taxon counts	8	1011.0
LSHVec	family	True positives	8	89.0
LSHVec	family	False negatives	8	27.0
LSHVec	family	False positives	8	1360.0
LSHVec	family	Completeness	8	0.7672413793103449
LSHVec	family	Purity	8	0.06142167011732229
LSHVec	family	F1 score	8	0.11373801916932907
LSHVec	family	Jaccard index	8	0.06029810298102981
LSHVec	family	Taxon counts	8	1449.0
LSHVec	genus	True positives	8	124.0
LSHVec	genus	False negatives	8	92.0
LSHVec	genus	False positives	8	2505.0
LSHVec	genus	Completeness	8	0.5740740740740741
LSHVec	genus	Purity	8	0.04716622289844047
LSHVec	genus	F1 score	8	0.08717047451669595
LSHVec	genus	Jaccard index	8	0.04557148107313488
LSHVec	genus	Taxon counts	8	2629.0
LSHVec	species	True positives	8	108.0
LSHVec	species	False negatives	8	237.0
LSHVec	species	False positives	8	5044.0
LSHVec	species	Completeness	8	0.3130434782608696
LSHVec	species	Purity	8	0.02096273291925466
LSHVec	species	F1 score	8	0.03929416045115518
LSHVec	species	Jaccard index	8	0.020040823900538133
LSHVec	species	Taxon counts	8	5152.0
LSHVec	strain	True positives	8	0.0
LSHVec	strain	False negatives	8	532.0
LSHVec	strain	False positives	8	0.0
LSHVec	strain	Completeness	8	0.0
LSHVec	strain	Purity	8	0.0
LSHVec	strain	Jaccard index	8	0.0
LSHVec	strain	Taxon counts	8	0.0
LSHVec	superkingdom	L1 norm error	8	0.24129999999999996
LSHVec	phylum	L1 norm error	8	0.5912647668856738
LSHVec	class	L1 norm error	8	0.7187544219800373
LSHVec	order	L1 norm error	8	1.0726689549423112
LSHVec	family	L1 norm error	8	1.232473739804554
LSHVec	genus	L1 norm error	8	1.4965789820706137
LSHVec	species	L1 norm error	8	1.8040806716391646
LSHVec	na	Weighted UniFrac error	8	8.349240641494008
LSHVec	na	Unweighted UniFrac error	8	41017.00021
LSHVec	superkingdom	Bray-Curtis distance	9	0.08310000000000002
LSHVec	phylum	Bray-Curtis distance	9	0.2210662416779288
LSHVec	class	Bray-Curtis distance	9	0.28107876631230194
LSHVec	order	Bray-Curtis distance	9	0.46775886055217203
LSHVec	family	Bray-Curtis distance	9	0.5706219398921114
LSHVec	genus	Bray-Curtis distance	9	0.7083700562740453
LSHVec	species	Bray-Curtis distance	9	0.9531018406466448
LSHVec	superkingdom	Shannon diversity	9	0.0
LSHVec	superkingdom	Shannon equitability	9	0.0
LSHVec	phylum	Shannon diversity	9	1.6848100840188815
LSHVec	phylum	Shannon equitability	9	0.33900872778513047
LSHVec	class	Shannon diversity	9	2.583910790777919
LSHVec	class	Shannon equitability	9	0.44557156519829627
LSHVec	order	Shannon diversity	9	3.9518142321769347
LSHVec	order	Shannon equitability	9	0.6379650640643965
LSHVec	family	Shannon diversity	9	4.988727351692081
LSHVec	family	Shannon equitability	9	0.7537277665905258
LSHVec	genus	Shannon diversity	9	6.176224313386392
LSHVec	genus	Shannon equitability	9	0.8486227592446739
LSHVec	species	Shannon diversity	9	7.733079015471819
LSHVec	species	Shannon equitability	9	0.9770177661478028
LSHVec	superkingdom	True positives	9	1.0
LSHVec	superkingdom	False negatives	9	1.0
LSHVec	superkingdom	False positives	9	0.0
LSHVec	superkingdom	Completeness	9	0.5
LSHVec	superkingdom	Purity	9	1.0
LSHVec	superkingdom	F1 score	9	0.6666666666666666
LSHVec	superkingdom	Jaccard index	9	0.5
LSHVec	superkingdom	Taxon counts	9	1.0
LSHVec	phylum	True positives	9	13.0
LSHVec	phylum	False negatives	9	8.0
LSHVec	phylum	False positives	9	131.0
LSHVec	phylum	Completeness	9	0.6190476190476191
LSHVec	phylum	Purity	9	0.09027777777777778
LSHVec	phylum	F1 score	9	0.15757575757575756
LSHVec	phylum	Jaccard index	9	0.08552631578947369
LSHVec	phylum	Taxon counts	9	144.0
LSHVec	class	True positives	9	19.0
LSHVec	class	False negatives	9	10.0
LSHVec	class	False positives	9	311.0
LSHVec	class	Completeness	9	0.6551724137931034
LSHVec	class	Purity	9	0.05757575757575758
LSHVec	class	F1 score	9	0.10584958217270195
LSHVec	class	Jaccard index	9	0.05588235294117647
LSHVec	class	Taxon counts	9	330.0
LSHVec	order	True positives	9	44.0
LSHVec	order	False negatives	9	18.0
LSHVec	order	False positives	9	446.0
LSHVec	order	Completeness	9	0.7096774193548387
LSHVec	order	Purity	9	0.08979591836734693
LSHVec	order	F1 score	9	0.15942028985507248
LSHVec	order	Jaccard index	9	0.08661417322834646
LSHVec	order	Taxon counts	9	490.0
LSHVec	family	True positives	9	71.0
LSHVec	family	False negatives	9	27.0
LSHVec	family	False positives	9	678.0
LSHVec	family	Completeness	9	0.7244897959183674
LSHVec	family	Purity	9	0.09479305740987984
LSHVec	family	F1 score	9	0.16765053128689492
LSHVec	family	Jaccard index	9	0.09149484536082474
LSHVec	family	Taxon counts	9	749.0
LSHVec	genus	True positives	9	89.0
LSHVec	genus	False negatives	9	91.0
LSHVec	genus	False positives	9	1359.0
LSHVec	genus	Completeness	9	0.49444444444444446
LSHVec	genus	Purity	9	0.06146408839779006
LSHVec	genus	F1 score	9	0.10933660933660934
LSHVec	genus	Jaccard index	9	0.057829759584145546
LSHVec	genus	Taxon counts	9	1448.0
LSHVec	species	True positives	9	70.0
LSHVec	species	False negatives	9	201.0
LSHVec	species	False positives	9	2668.0
LSHVec	species	Completeness	9	0.25830258302583026
LSHVec	species	Purity	9	0.02556610664718773
LSHVec	species	F1 score	9	0.04652708541043536
LSHVec	species	Jaccard index	9	0.023817625042531473
LSHVec	species	Taxon counts	9	2738.0
LSHVec	strain	True positives	9	0.0
LSHVec	strain	False negatives	9	414.0
LSHVec	strain	False positives	9	0.0
LSHVec	strain	Completeness	9	0.0
LSHVec	strain	Purity	9	0.0
LSHVec	strain	Jaccard index	9	0.0
LSHVec	strain	Taxon counts	9	0.0
LSHVec	superkingdom	L1 norm error	9	0.16620000000000004
LSHVec	phylum	L1 norm error	9	0.44213248335585725
LSHVec	class	L1 norm error	9	0.5514006482378325
LSHVec	order	L1 norm error	9	0.9235197063311802
LSHVec	family	L1 norm error	9	1.1190352738836211
LSHVec	genus	L1 norm error	9	1.4000154955194615
LSHVec	species	L1 norm error	9	1.7330346078662024
LSHVec	na	Weighted UniFrac error	9	7.595623440623567
LSHVec	na	Unweighted UniFrac error	9	27423.000219999998
MetaPhlAn4	superkingdom	Bray-Curtis distance	0	0.014580899999999994
MetaPhlAn4	phylum	Bray-Curtis distance	0	0.02067499024580564
MetaPhlAn4	class	Bray-Curtis distance	0	0.07210368895329503
MetaPhlAn4	order	Bray-Curtis distance	0	0.10330902767566376
MetaPhlAn4	family	Bray-Curtis distance	0	0.13261454089031494
MetaPhlAn4	genus	Bray-Curtis distance	0	0.0997608958169231
MetaPhlAn4	species	Bray-Curtis distance	0	0.1549572345012736
MetaPhlAn4	superkingdom	Shannon diversity	0	0.4386584710404378
MetaPhlAn4	superkingdom	Shannon equitability	0	0.6328504008139746
MetaPhlAn4	phylum	Shannon diversity	0	1.306936022869431
MetaPhlAn4	phylum	Shannon equitability	0	0.46129107277122117
MetaPhlAn4	class	Shannon diversity	0	2.042810569164951
MetaPhlAn4	class	Shannon equitability	0	0.6198154375406115
MetaPhlAn4	order	Shannon diversity	0	2.960470507218955
MetaPhlAn4	order	Shannon equitability	0	0.6991960414799603
MetaPhlAn4	family	Shannon diversity	0	3.385490551023891
MetaPhlAn4	family	Shannon equitability	0	0.7134960963481063
MetaPhlAn4	genus	Shannon diversity	0	3.7570130908306845
MetaPhlAn4	genus	Shannon equitability	0	0.7189428277741418
MetaPhlAn4	species	Shannon diversity	0	4.199818065359262
MetaPhlAn4	species	Shannon equitability	0	0.7467647568199735
MetaPhlAn4	superkingdom	True positives	0	2.0
MetaPhlAn4	superkingdom	False negatives	0	0.0
MetaPhlAn4	superkingdom	False positives	0	0.0
MetaPhlAn4	superkingdom	Completeness	0	1.0
MetaPhlAn4	superkingdom	Purity	0	1.0
MetaPhlAn4	superkingdom	F1 score	0	1.0
MetaPhlAn4	superkingdom	Jaccard index	0	1.0
MetaPhlAn4	superkingdom	Taxon counts	0	2.0
MetaPhlAn4	phylum	True positives	0	16.0
MetaPhlAn4	phylum	False negatives	0	1.0
MetaPhlAn4	phylum	False positives	0	1.0
MetaPhlAn4	phylum	Completeness	0	0.9411764705882353
MetaPhlAn4	phylum	Purity	0	0.9411764705882353
MetaPhlAn4	phylum	F1 score	0	0.9411764705882353
MetaPhlAn4	phylum	Jaccard index	0	0.8888888888888888
MetaPhlAn4	phylum	Taxon counts	0	17.0
MetaPhlAn4	class	True positives	0	24.0
MetaPhlAn4	class	False negatives	0	1.0
MetaPhlAn4	class	False positives	0	3.0
MetaPhlAn4	class	Completeness	0	0.96
